Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion
T000046,C0149,May Pattanakul,may.pattanakul149@example.com,FEMALE,Chiang Mai,20/04/2026,2026-04-20 04:00:00,Fashion,5,318.51,0.0,1592.55,Bank Transfer,Cancelled,N
T000198,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-03-13,2026-03-13 17:00:00,Electronics,6,185.56,0.0,1113.36,Prompt Pay,Completed,N
T000294,C0011,Mint Rattanakul,mint.rattanakul11@example.com,f,Chanthaburi,2026-06-14,2026-06-14 06:00:00,Sports,1,339.66,0.0,339.66,Credit Card,Completed,N
T000323,C0114,Ploy Thongdee,ploy.thongdee114@example.com,MALE,Nakhon Ratchasima,2026-06-14,2026-06-14 09:00:00,Beauty,5,64.65,0.1,290.93,bank_transfer,Completed,N
T000120,C0021,May Boonmee,may.boonmee21@example.com,FEMALE,Nakhon Ratchasima,05/13/2026,2026-05-13 14:00:00,Beauty,6,260.0,0.0,1560.0,PromptPay,Returned,N
T000345,C0079,Mook Srisawat,mook.srisawat79@example.com,F,Chanthaburi,29/06/2026,2026-06-29 04:00:00,Sports,5,294.59,0.0,1472.95,Transfer,Returned,N
T000541,C0021,May Boonmee,may.boonmee21@example.com,f,,26-03-2026,2026-03-26 04:00:00,Food,3,214.9,0.0,644.7,Card,Processing,N
T000395,C0093,Bank Thongdee,bank.thongdee93@example.com,female,Khon Kaen,2026-02-05,2026-02-05 09:00:00,Beauty,5,362.09,0.0,1810.45,Cash on Delivery,Cancelled,N
T000028,C0178,Anan Wongsa,,Male,Khon Kaen,01/28/2026,2026-01-28 02:00:00,Fashion,5,86.54,0.0,432.7,COD,Processing,N
T000392,C0077,Tee Chaiyo,tee.chaiyo77@example.com,F,Khon Kaen,06/26/2026,2026-06-26 16:00:00,Electronics,5,539.43,0.1,2427.43,Transfer,Cancelled,N
T000086,C0143,Korn Srisawat,korn.srisawat143@example.com,Male,Rayong,2026-05-05,2026-05-05 10:00:00,Home,3,161.21,0.1,435.27,Prompt Pay,Processing,N
T000500,C0125,May Lertprasert,,F,Rayong,2026-02-23,2026-02-23 19:00:00,Fashion,3,184.24,0.1,497.45,Credit Card,Processing,N
T000546,C0161,Gun Saelim,gun.saelim161@example.com,FEMALE,Khon Kaen,02/17/2026,2026-02-17 14:00:00,Electronics,3,154.41,0.0,463.23,promptpay,Processing,N
T000279,C0074,Ice Kittikul,ice.kittikul74@example.com,Male,Chonburi,05/05/2026,2026-05-05 16:00:00,Home,4,104.9,0.1,377.64,Bank Transfer,Completed,N
T000499,C0093,Bank Thongdee,bank.thongdee93@example.com,f,Khon Kaen,04/03/2026,2026-04-03 10:00:00,Fashion,1,467.98,0.05,444.58,Card,Processing,N
T000475,C0173,Tee Wongsa,tee.wongsa173@example.com,Male,Phuket,31/03/2026,2026-03-31 19:00:00,Electronics,5,144.45,0.0,722.25,Credit Card,Processing,N
T000518,C0168,Aom Saelim,aom.saelim168@example.com,m,Khon Kaen,23-06-2026,2026-06-23 05:00:00,Beauty,2,264.86,0.05,503.23,COD,Cancelled,N
T000587,C0019,Korn Dechawat,korn.dechawat19@example.com,m,Nakhon Ratchasima,05/21/2026,2026-05-25 14:00:00,Home,5,436.15,0.1,1962.67,cash,Returned,N
T000590,C0118,Jane Phromla,jane.phromla118@example.com,female,Chanthaburi,01/05/2026,2026-05-01 15:00:00,Home,5,295.4,0.0,1477.0,Card,Returned,N
T000189,C0101,Boss Phromla,boss.phromla101@example.com,M,Bangkok,2026-05-29,2026-06-01 22:00:00,Fashion,5,237.69,0.0,1188.45,COD,Cancelled,N
T000049,C0102,Nont Saelim,nont.saelim102@example.com,Male,Chanthaburi,2026-05-21,2026-05-21 16:00:00,Food,4,204.06,0.0,816.24,COD,Completed,N
T900003,C0080,May Kittikul,may.kittikul80@example.com,FEMALE,Khon Kaen,24-06-2026,2026-06-24 07:00:00,Fashion,2,299.01,0.1,538.22,COD,Cancelled,N
T000363,C0165,Nont Thongdee,nont.thongdee165@example.com,Female,Nakhon Ratchasima,2026-03-15,2026-03-15 11:00:00,Food,1,381.57,0.2,305.26,PP,Processing,N
T000065,C0038,Boss Kittikul,boss.kittikul38@example.com,f,Nakhon Ratchasima,20-03-2026,2026-03-20 02:00:00,Home,1,101.63,0.1,91.47,Credit Card,Processing,N
T000588,C0010,Beam Sukjai,beam.sukjai10@example.com,Male,Phuket,03/26/2026,2026-03-29 21:00:00,Fashion,1,475.37,0.05,451.6,PromptPay,Cancelled,N
T000506,C0065,Pim Srisawat,pim.srisawat65@example.com,m,Nakhon Ratchasima,2026-04-14,2026-04-14 04:00:00,Electronics,1,348.38,0.0,348.38,Prompt Pay,Completed,N
T000362,C0075,Ice Maneerat,ice.maneerat75@example.com,F,Bangkok,2026/05/24,2026-05-24 02:00:00,Home,5,87.15,0.15,370.39,Bank Transfer,Returned,N
T000437,C0127,Fah Rattanakul,fah.rattanakul127@example.com,Female,Rayong,09-04-2026,2026-04-09 01:00:00,Home,2,162.74,0.2,260.38,promptpay,Cancelled,N
T000408,C0011,Mint Rattanakul,mint.rattanakul11@example.com,female,Chanthaburi,2026-01-09,2026-01-09 13:00:00,Food,1,156.72,0.1,141.05,PP,Returned,Y
T000429,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,15-06-2026,2026-06-15 19:00:00,Fashion,4,307.1,0.1,680.15,credit card,Returned,N
T000381,C0122,Anan Wongsa,anan.wongsa122@example.com,Male,Chanthaburi,2026/05/04,2026-05-04 10:00:00,Beauty,6,164.79,0.1,889.87,Cash on Delivery,Cancelled,N
T000418,C0012,Mint Pattanakul,mint.pattanakul12@example.com,m,Chiang Mai,2026/03/27,2026-03-27 03:00:00,Home,6,174.28,0.15,888.83,credit card,Cancelled,N
T000311,C0136,Nont Kittikul,nont.kittikul136@example.com,female,Khon Kaen,2026-03-09,2026-03-09 05:00:00,Food,2,116.93,0.0,233.86,cash,Processing,N
T000596,C0119,Boss Khamdee,boss.khamdee119@example.com,m,Khon Kaen,2026-04-02,2026-04-02 11:00:00,Beauty,2,331.71,0.1,597.08,PromptPay,Cancelled,N
T000497,C0179,Jane Chaiyo,jane.chaiyo179@example.com,f,Chanthaburi,31-01-2026,2026-02-04 17:00:00,Electronics,6,57.74,0.05,329.12,bank_transfer,Cancelled,N
T000283,C0167,Anan Sukjai,anan.sukjai167@example.com,male,Nakhon Ratchasima,03/06/2026,2026-06-03 11:00:00,Sports,2,216.73,0.0,433.46,Transfer,Returned,N
T000208,C0158,Nont Kittikul,nont.kittikul158@example.com,Male,Nakhon Ratchasima,2026-02-24,2026-02-24 01:00:00,Beauty,4,188.46,0.0,753.84,Prompt Pay,Cancel,N
T000177,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-01-23,2026-01-23 11:00:00,Electronics,3,318.69,0.05,908.27,bank_transfer,Processing,N
T000138,C0086,Korn Dechawat,korn.dechawat86@example.com,female,Nakhon Ratchasima,2026-01-17,2026-01-17 10:00:00,Home,2,250.5,0.1,450.9,promptpay,Cancelled,N
T000280,C0022,Film Kittikul,film.kittikul22@example.com,f,Nakhon Ratchasima,2026/01/20,2026-01-20 12:00:00,Food,6,493.6,0.1,2665.44,Card,Returned,N
T000364,C0065,Pim Srisawat,pim.srisawat65@example.com,male,Nakhon Ratchasima,04/12/2026,2026-04-12 18:00:00,Home,6,367.07,0.1,1982.18,PP,Completed,N
T000573,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,04/18/2026,2026-04-18 17:00:00,Electronics,3,251.69,0.0,755.07,Cash on Delivery,Cancelled,N
T000254,C0020,New Chaiyo,new.chaiyo20@example.com,M,Phuket,2026-05-09,2026-05-09 19:00:00,Sports,1,142.09,0.0,0.0,cash,Cancelled,N
T000348,C0086,Korn Dechawat,korn.dechawat86@example.com,FEMALE,Nakhon Ratchasima,02/11/2026,2026-02-11 12:00:00,Beauty,4,137.96,0.1,496.66,Transfer,Processing,N
T000002,C0145,Tee Srisawat,tee.srisawat145@example.com,MALE,Nakhon Ratchasima,06/28/2026,2026-06-28 16:00:00,Sports,5,219.02,0.0,1095.1,Card,Returned,N
T000299,C0075,Ice Maneerat,,female,Bangkok,21-01-2026,2026-01-21 10:00:00,Electronics,5,180.3,0.0,901.5,Bank Transfer,Returned,N
T000309,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,female,Bangkok,2026-06-26,2026-06-26 17:00:00,Electronics,2,159.61,0.15,271.34,PP,Processing,N
T900002,C0098,Film Lertprasert,film.lertprasert98@example.com,female,Khon Kaen,2026-03-31,2026-03-31 17:00:00,Food,1,143.03,0.2,114.42,Cash on Delivery,done,N
T000370,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-04-06,2026-04-06 18:00:00,Sports,6,204.06,0.0,888888.0,Bank Transfer,Cancelled,N
T000232,C0025,Mook Srisawat,mook.srisawat25@example.com,male,Nakhon Ratchasima,18-03-2026,2026-03-18 14:00:00,Fashion,2,354.79,0.1,638.62,PromptPay,Processing,N
T000302,C0067,May Pattanakul,may.pattanakul67@example.com,MALE,Chonburi,2026-06-15,2026-06-17 23:00:00,Food,1,232.83,0.0,281.25,Prompt Pay,Returned,N
T000029,C0117,Mint Phromla,mint.phromla117@example.com,FEMALE,Nakhon Ratchasima,06/20/2026,2026-06-20 16:00:00,Sports,2,154.63,0.15,262.87,Credit Card,Cancelled,N
T000236,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026/01/15,2026-01-15 16:00:00,Electronics,2,243.3,0.1,437.94,PP,Returned,N
T000420,C0021,May Boonmee,may.boonmee21@example.com,female,Nakhon Ratchasima,2026-03-12,2026-03-12 06:00:00,Fashion,1,157.46,0.0,157.46,Cash on Delivery,Returned,N
T000216,C0061,Tee Maneerat,tee.maneerat61@example.com,M,Chiang Mai,2026/05/05,2026-05-05 19:00:00,Fashion,3,319.14,0.0,957.42,Cash on Delivery,Returned,N
T000545,C0122,Anan Wongsa,anan.wongsa122@example.com,Male,Chanthaburi,not_a_date,2026-01-24 10:00:00,Home,2,348.29,0.2,557.26,Transfer,Processing,N
T000448,C0150,Mook Chaiyo,,FEMALE,Chiang Mai,2026-01-25,2026-01-25 12:00:00,Sports,6,279.22,0.0,1675.32,promptpay,Processing,N
T000214,C0156,Beam Kittikul,beam.kittikul156@example.com,male,Chanthaburi,26/06/2026,2026-06-26 02:00:00,Sports,5,130.87,0.2,523.48,Bank Transfer,Returned,N
T000576,C0069,Jane Saelim,jane.saelim69@example.com,male,Khon Kaen,2026/06/09,2026-06-09 17:00:00,Beauty,2,140.01,0.1,252.02,Bank Transfer,Processing,N
T000365,C0150,Mook Chaiyo,mook.chaiyo150@example.com,female,,2026-01-13,2026-01-13 13:00:00,Electronics,2,150.19,0.0,300.38,Bank Transfer,Completed,N
T000575,C0136,Nont Kittikul,nont.kittikul136@example.com,Female,Khon Kaen,29/04/2026,2026-04-29 10:00:00,Electronics,3,296.4,0.0,889.2,credit card,Completed,N
T000079,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-19,2026-04-19 06:00:00,Food,4,276.71,0.0,1106.84,Credit Card,Processing,N
T900006,C0086,Korn Dechawat,korn.dechawat86@example.com,female,Nakhon Ratchasima,2026-05-07,2026-05-07 08:00:00,Food,2,79.14,0.0,158.28,credit card,Processing,N
T000152,C0077,Tee Chaiyo,tee.chaiyo77@example.com,female,Khon Kaen,2026-05-07,2026-05-07 07:00:00,Fashion,2,170.61,0.0,341.22,PromptPay,Processing,N
T000205,C0134,Pim Wongsa,,MALE,Chanthaburi,2026-06-28,2026-06-28 16:00:00,Food,6,247.3,0.0,1483.8,COD,Cancelled,N
T000390,C0039,Beam Boonmee,beam.boonmee39@example.com,Male,Rayong,06/09/2026,2026-06-09 13:00:00,Electronics,2,57.71,0.0,115.42,bank_transfer,Returned,Y
T000399,C0095,Tee Khamdee,tee.khamdee95@example.com,f,Khon Kaen,04/06/2026,2026-04-06 17:00:00,Fashion,5,78.12,0.05,371.07,bank_transfer,Processing,N
T000246,C0095,Tee Khamdee,tee.khamdee95@example.com,f,Khon Kaen,2026/06/19,2026-06-20 13:00:00,Beauty,2,85.54,0.0,171.08,PP,Returned,N
T000481,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-20,2026-02-20 15:00:00,Beauty,3,83.61,0.0,250.83,CC,Returned,N
T000425,C0136,Nont Kittikul,nont.kittikul136@example.com,Female,Khon Kaen,02/05/2026,2026-02-05 02:00:00,Fashion,1,140.75,0.1,126.67,CC,Completed,N
T000568,C0062,Beam Rattanakul,beam.rattanakul62@example.com,MALE,Bangkok,2026-06-06,2026-06-06 12:00:00,Home,3,561.05,0.0,1683.15,PP,Cancelled,Y
T000303,C0174,Ploy Kittikul,ploy.kittikul174@example.com,MALE,Chiang Mai,2026-06-18,2026-06-18 17:00:00,Sports,5,412.56,0.05,1959.66,Transfer,Completed,N
T000447,C0071,Aom Sukjai,,MALE,Chanthaburi,2026-04-16,2026-04-16 14:00:00,Fashion,5,132.57,0.0,662.85,PromptPay,Cancelled,N
T000520,C0058,Anan Wongsa,anan.wongsa58@example.com,female,Khon Kaen,2026-03-08,2026-03-08 04:00:00,Fashion,4,107.84,0.1,388.22,cash,Cancelled,N
T000553,C0031,Ploy Rattanakul,ploy.rattanakul31@example.com,female,Chiang Mai,2026-02-25,2026-02-25 08:00:00,Electronics,4,108.06,0.05,410.63,bank_transfer,Processing,N
T000502,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026/01/23,2026-01-23 17:00:00,Electronics,3,117.02,0.1,315.95,Prompt Pay,Returned,N
T000007,C0170,Beam Boonmee,beam.boonmee170@example.com,Male,Nakhon Ratchasima,2026-06-12,2026-06-12 14:00:00,Sports,1,298.64,0.1,268.78,Prompt Pay,Processing,N
T000019,C0057,Ploy Thongdee,ploy.thongdee57@example.com,female,Nakhon Ratchasima,25/05/2026,2026-05-25 08:00:00,Sports,6,188.1,0.0,1128.6,PromptPay,Completed,N
T000098,C0080,May Kittikul,may.kittikul80@example.com,f,Khon Kaen,2026-05-28,2026-05-28 18:00:00,Food,2,113.89,0.2,182.22,bank_transfer,Cancelled,N
T000446,C0040,Pim Srisawat,pim.srisawat40@example.com,Male,Rayong,02/05/2026,2026-05-02 19:00:00,Sports,6,294.57,0.05,1679.05,cash,Completed,N
T000251,C0160,Mint Kittikul,mint.kittikul160@example.com,f,Chiang Mai,2026-02-03,2026-02-03 09:00:00,Food,5,244.43,0.05,1161.04,Bank Transfer,Completed,N
T000316,C0032,Bank Dechawat,bank.dechawat32@example.com,FEMALE,Nakhon Ratchasima,29-06-2026,2026-06-29 10:00:00,Sports,5,71.54,0.15,304.05,Prompt Pay,Completed,N
T000341,C0158,Nont Kittikul,nont.kittikul158@example.com,Male,Nakhon Ratchasima,13-03-2026,2026-03-13 02:00:00,Fashion,3,292.75,0.0,-500.0,Bank Transfer,Processing,N
T000077,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,28/02/2026,2026-02-28 03:00:00,Sports,3,281.35,0.1,759.65,PromptPay,Cancelled,N
T000221,C0053,Jane Pattanakul,jane.pattanakul53@example.com,Male,Nakhon Ratchasima,03/14/2026,2026-03-14 03:00:00,Sports,2,147.43,0.1,265.37,promptpay,Cancelled,N
T000225,C0167,Anan Sukjai,anan.sukjai167@example.com,m,Nakhon Ratchasima,2026-02-15,2026-02-15 06:00:00,Electronics,6,294.78,0.2,1414.94,Transfer,Completed,N
T000025,C0169,Boss Kittikul,boss.kittikul169@example.com,m,Nakhon Ratchasima,2026-03-10,2026-03-10 10:00:00,Fashion,4,189.68,0.0,758.72,bank_transfer,Cancelled,N
T000009,C0143,Korn Srisawat,korn.srisawat143@example.com,MALE,Rayong,10-01-2026,2026-01-10 13:00:00,Home,3,98.02,0.0,294.06,PP,Processing,N
T900012,C0014,Beam Thongdee,beam.thongdee14@example.com,Male,Chonburi,2026-01-28,2026-01-28 19:00:00,Fashion,1,379.52,0.0,379.52,promptpay,Processing,N
T000244,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-20,2026-04-20 08:00:00,Sports,1,199.42,0.1,179.48,Bank Transfer,Completed,N
T000469,C0097,Ploy Boonmee,ploy.boonmee97@example.com,FEMALE,Chiang Mai,2026-03-27,2026-03-27 16:00:00,Sports,1,158.86,0.2,127.09,CC,Cancelled,N
T000567,C0063,Korn Wongsa,korn.wongsa63@example.com,male,Bangkok,2026/05/11,2026-05-11 12:00:00,Home,5,207.01,0.0,1035.05,Transfer,Returned,N
T000451,C0054,Aom Wongsa,,female,Nakhon Ratchasima,2026-03-25,2026-03-25 08:00:00,Beauty,1,224.69,0.05,213.46,COD,Completed,N
T000184,C0095,Tee Khamdee,tee.khamdee95@example.com,FEMALE,Khon Kaen,2026-05-06,2026-05-06 11:00:00,Home,1,343.06,0.05,325.91,PP,Returned,N
T000050,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,02/27/2026,2026-02-27 15:00:00,Food,6,188.54,0.05,1074.68,Prompt Pay,Completed,N
T000122,C0147,Film Chaiyo,film.chaiyo147@example.com,m,Chiang Mai,2026/03/19,2026-03-19 06:00:00,Sports,4,129.76,0.1,467.14,CC,Completed,N
T000112,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-03-05,2026-03-05 10:00:00,Beauty,5,187.25,0.05,889.44,credit card,Processing,N
T000021,C0104,May Srisawat,may.srisawat104@example.com,Female,Chonburi,2026-03-26,2026-03-26 06:00:00,Home,2,67.73,0.0,167.76,promptpay,Completed,N
T000266,C0027,Ploy Wongsa,ploy.wongsa27@example.com,m,Khon Kaen,2026-06-06,2026-06-06 07:00:00,Food,4,183.66,0.0,734.64,cash,Processing,N
T000155,C0029,Aom Pattanakul,aom.pattanakul29@example.com,female,Bangkok,2026-01-08,2026-01-08 04:00:00,Food,5,253.14,0.05,1202.41,PromptPay,Completed,N
T000115,C0138,Mint Dechawat,mint.dechawat138@example.com,m,Khon Kaen,2026-02-12,2026-02-12 05:00:00,Fashion,5,213.87,0.1,962.41,CC,Processing,N
T000457,C0026,Mook Wongsa,mook.wongsa26@example.com,m,Chiang Mai,2026-04-03,2026-04-03 10:00:00,Electronics,2,197.14,0.2,315.42,Prompt Pay,Cancelled,N
T000119,C0145,Tee Srisawat,tee.srisawat145@example.com,Male,Nakhon Ratchasima,23/03/2026,2026-03-23 18:00:00,Food,1,547.71,0.05,520.32,Cash on Delivery,Completed,N
T000052,C0162,Aom Dechawat,aom.dechawat162@example.com,male,Rayong,2026-04-04,2026-04-04 12:00:00,Sports,1,237.94,0.2,190.35,PromptPay,Processing,N
T000508,C0123,Ploy Khamdee,ploy.khamdee123@example.com,FEMALE,Chanthaburi,04/02/2026,2026-02-04 09:00:00,Fashion,5,175.79,0.1,791.05,promptpay,Cancelled,N
T000260,C0149,May Pattanakul,,Female,Chiang Mai,2026-03-16,2026-03-16 16:00:00,Electronics,2,90.53,0.05,172.01,Transfer,Cancelled,N
T000018,C0021,May Boonmee,may.boonmee21@example.com,f,Nakhon Ratchasima,2026-01-29,2026-02-02 12:00:00,Beauty,1,153.32,0.0,153.32,PP,Processing,N
T000452,C0128,Ploy Khamdee,ploy.khamdee128@example.com,m,Bangkok,04/10/2026,2026-04-10 09:00:00,Sports,2,108.66,0.2,173.86,Transfer,Cancelled,N
T000340,C0114,Ploy Thongdee,ploy.thongdee114@example.com,MALE,Nakhon Ratchasima,2026/06/28,2026-06-28 04:00:00,Electronics,1,130.5,0.05,123.97,Cash on Delivery,Cancelled,N
T000144,C0077,Tee Chaiyo,tee.chaiyo77@example.com,Female,Khon Kaen,2026-02-10,2026-02-10 01:00:00,Food,5,108.19,0.15,488.52,Prompt Pay,Cancelled,N
T000100,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,11/05/2026,2026-05-11 05:00:00,Electronics,4,85.92,0.1,309.31,Transfer,Processing,N
T000084,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,03/04/2026,2026-04-03 15:00:00,Sports,4,168.16,0.2,538.11,credit card,Processing,N
T000449,C0063,Korn Wongsa,,MALE,Bangkok,07-06-2026,2026-06-07 12:00:00,Food,5,417.06,0.0,2085.3,PromptPay,Completed,N
T900009,C0120,Mook Boonmee,mook.boonmee120@example.com,MALE,Chonburi,04/03/2026,2026-04-03 17:00:00,Electronics,5,298.23,0.0,1491.15,Transfer,Cancelled,N
T000061,C0006,Pim Khamdee,pim.khamdee6@example.com,m,Nakhon Ratchasima,03/20/2026,2026-03-20 01:00:00,Beauty,1,104.93,0.1,94.44,Cash on Delivery,Cancelled,N
T000371,C0179,Jane Chaiyo,jane.chaiyo179@example.com,FEMALE,Chanthaburi,03/05/2026,2026-03-05 12:00:00,Food,1,437.21,0.1,393.49,PromptPay,Completed,N
T000207,C0057,Ploy Thongdee,ploy.thongdee57@example.com,female,Nakhon Ratchasima,05/29/2026,2026-05-29 05:00:00,Fashion,2,334.28,0.0,668.56,CC,Processing,N
T000126,C0032,Bank Dechawat,,F,Nakhon Ratchasima,01/18/2026,2026-01-18 15:00:00,Home,5,242.52,0.05,1151.97,Prompt Pay,Cancelled,N
T000248,C0113,Tee Dechawat,tee.dechawat113@example.com,M,Rayong,2026/03/04,2026-03-04 14:00:00,Electronics,6,92.21,0.1,497.93,Credit Card,Cancelled,N
T000187,C0056,Mint Maneerat,mint.maneerat56@example.com,male,Rayong,2026-02-26,2026-02-26 19:00:00,Sports,6,199.53,0.0,1197.18,Prompt Pay,Cancelled,N
T000238,C0177,Ice Lertprasert,ice.lertprasert177@example.com,male,Chiang Mai,04/29/2026,2026-05-01 03:00:00,Fashion,1,235.29,0.05,223.53,PromptPay,Returned,N
T000233,C0135,Korn Srisawat,korn.srisawat135@example.com,Female,Bangkok,26/06/2026,2026-06-26 10:00:00,Beauty,2,94.94,0.0,189.88,Card,Cancelled,N
T000417,C0078,Nont Khamdee,,female,Bangkok,21-01-2026,2026-01-21 03:00:00,Food,6,218.27,0.05,1244.14,PP,Returned,N
T000237,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,09/02/2026,2026-02-09 16:00:00,Electronics,4,187.97,0.2,601.5,Bank Transfer,Cancelled,N
T000286,C0124,Aom Thongdee,aom.thongdee124@example.com,FEMALE,Khon Kaen,2026-06-07,2026-06-08 06:00:00,Sports,6,186.14,0.1,1005.16,Cash on Delivery,Returned,N
T000200,C0052,Gun Dechawat,gun.dechawat52@example.com,f,Rayong,2026-01-19,2026-01-19 11:00:00,Food,6,117.92,0.0,707.52,promptpay,Processing,N
T000572,C0023,Beam Boonmee,beam.boonmee23@example.com,Male,Khon Kaen,2026-06-13,2026-06-13 02:00:00,Sports,3,70.4,0.0,211.2,COD,Processing,N
T000066,C0092,Tee Wongsa,tee.wongsa92@example.com,F,Chanthaburi,2026-04-04,2026-04-04 03:00:00,Fashion,6,354.08,0.1,1912.03,Cash on Delivery,done,N
T000474,C0149,May Pattanakul,may.pattanakul149@example.com,female,Chiang Mai,31/02/2026,2026-04-03 17:00:00,Fashion,2,218.01,0.1,392.42,Transfer,Returned,N
T000536,C0151,Mook Thongdee,mook.thongdee151@example.com,m,Bangkok,15-03-2026,2026-03-15 07:00:00,Sports,3,269.12,0.15,686.26,Bank Transfer,Processing,N
T000159,C0088,Narin Sukjai,narin.sukjai88@example.com,Female,Phuket,2026-04-06,2026-04-06 03:00:00,Electronics,6,115.72,0.0,6943.2,Transfer,done,Y
T000472,C0098,Film Lertprasert,film.lertprasert98@example.com,female,Khon Kaen,2026-03-31,2026-03-31 17:00:00,Food,1,143.03,0.2,114.42,Cash on Delivery,done,N
T000026,C0156,Beam Kittikul,beam.kittikul156@example.com,M,Chanthaburi,24/02/2026,2026-02-24 02:00:00,Electronics,5,320.88,0.0,1091.24,Cash on Delivery,Cancelled,N
T000089,C0127,Fah Rattanakul,fah.rattanakul127@example.com,Female,Rayong,2026-03-24,2026-03-24 17:00:00,Beauty,2,111.37,0.1,200.47,Bank Transfer,unknown_status,N
T000080,C0145,Tee Srisawat,tee.srisawat145@example.com,MALE,Nakhon Ratchasima,2026-03-23,2026-03-23 15:00:00,Food,1,160.91,0.0,160.91,Card,Processing,N
T000145,C0135,Korn Srisawat,korn.srisawat135@example.com,f,Bangkok,2026-01-22,2026-01-22 04:00:00,Fashion,5,344.72,0.05,1637.42,Transfer,Completed,N
T000515,C0049,Gun Dechawat,gun.dechawat49@example.com,Female,Nakhon Ratchasima,2026-01-19,2026-01-19 17:00:00,Food,6,165.59,0.0,993.54,Cash on Delivery,Returned,N
T000160,C0045,Boss Khamdee,boss.khamdee45@example.com,m,Phuket,01/05/2026,2026-01-05 09:00:00,Electronics,1,153.49,0.0,153.49,Card,Completed,N
T000062,C0158,Nont Kittikul,nont.kittikul158@example.com,male,Nakhon Ratchasima,2026-01-28,2026-01-28 07:00:00,Fashion,6,312.64,0.2,1500.67,Bank Transfer,Returned,N
T000436,C0076,Pim Phromla,pim.phromla76@example.com,MALE,Chanthaburi,2026-05-27,2026-05-27 02:00:00,Sports,5,120.63,0.0,603.15,Bank Transfer,Cancelled,N
T000035,C0179,Jane Chaiyo,jane.chaiyo179@example.com,female,Chanthaburi,14-03-2026,2026-03-14 04:00:00,Electronics,5,555.97,0.0,2779.85,CC,Completed,N
T000281,C0171,Beam Lertprasert,,f,Rayong,2026-04-04,2026-04-04 13:00:00,Sports,1,152.16,0.0,152.16,Card,Cancelled,N
T000304,C0103,Tee Phromla,tee.phromla103@example.com,Female,Phuket,2026-01-20,2026-01-20 11:00:00,Fashion,5,87.61,0.0,438.05,Prompt Pay,Returned,N
T000008,C0130,Jane Srisawat,jane.srisawat130@example.com,Female,Nakhon Ratchasima,2026-05-25,2026-05-25 06:00:00,Sports,3,392.05,0.05,1117.34,promptpay,Completed,N
T000110,C0130,Jane Srisawat,jane.srisawat130@example.com,f,Nakhon Ratchasima,2026-02-26,2026-02-26 06:00:00,Home,6,107.91,0.0,647.46,cash,Returned,N
T000261,C0170,Beam Boonmee,beam.boonmee170@example.com,male,Nakhon Ratchasima,2026-03-16,2026-03-16 09:00:00,Fashion,4,501.85,0.0,2007.4,PP,Completed,N
T000167,C0122,Anan Wongsa,anan.wongsa122@example.com,m,Chanthaburi,2026/06/15,2026-06-15 05:00:00,Food,3,233.58,0.0,700.74,credit card,Processing,N
T000058,C0031,Ploy Rattanakul,,Female,Chiang Mai,2026-02-21,2026-02-21 17:00:00,Sports,5,509.49,0.2,2037.96,Transfer,Completed,N
T000252,C0009,Beam Sukjai,beam.sukjai9@example.com,male,Bangkok,2026/01/11,2026-01-14 04:00:00,Food,3,37.36,0.0,112.08,Card,Completed,N
T000372,C0094,Boss Srisawat,boss.srisawat94@example.com,Male,Chiang Mai,2026-03-20,2026-03-20 05:00:00,Fashion,1,487.42,0.1,438.68,promptpay,Completed,N
T000162,C0094,Boss Srisawat,,male,Chiang Mai,2026-05-16,2026-05-16 10:00:00,Sports,5,347.16,0.0,1735.8,promptpay,Returned,N
T000168,C0057,Ploy Thongdee,ploy.thongdee57@example.com,female,Nakhon Ratchasima,22-05-2026,2026-05-22 01:00:00,Fashion,3,194.0,0.0,582.0,Credit Card,Processing,N
T000453,C0147,Film Chaiyo,,MALE,Chiang Mai,08/04/2026,2026-04-08 01:00:00,Fashion,1,448.49,0.1,403.64,COD,Processing,N
